regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,8,0.25,4.0,16,2048,256,1024,448,345.504,549.025,365.698,0.0992
mixed,32,8,0.25,4.0,16,2048,512,2048,896,508.032,892.835,498.593,-0.0245
mixed,32,8,0.25,4.0,16,2048,1024,4096,1792,800.897,1719.85,893.187,0.1004
mixed,32,8,0.25,4.0,16,2048,2048,8192,3584,1501.89,3541.52,1655.81,0.0755
mixed,32,8,0.25,4.0,16,2048,4096,16384,7168,3109.32,6972.92,3555.47,0.1155
mixed,32,8,0.25,4.0,16,4096,128,512,224,388.641,506.305,418.561,0.2543
mixed,32,8,0.25,4.0,16,4096,256,1024,448,469.826,676.034,495.49,0.1245
mixed,32,8,0.25,4.0,16,4096,512,2048,896,635.905,1008.39,640.768,0.0131
mixed,32,8,0.25,4.0,16,4096,1024,4096,1792,923.682,1784.65,919.939,-0.0043
mixed,32,8,0.25,4.0,16,4096,2048,8192,3584,1551.78,3664.49,1671.94,0.0569
mixed,32,8,0.25,4.0,16,4096,4096,16384,7168,3182.82,7516.41,3833.84,0.1502
mixed,32,8,0.25,4.0,16,8192,128,512,224,637.345,752.61,665.95,0.2482
mixed,32,8,0.25,4.0,16,8192,256,1024,448,716.608,927.747,741.057,0.1158
mixed,32,8,0.25,4.0,16,8192,512,2048,896,884.097,1259.2,890.368,0.0167
mixed,32,8,0.25,4.0,16,8192,1024,4096,1792,1168.87,2005.67,1179.39,0.0126
mixed,32,8,0.25,4.0,16,8192,2048,8192,3584,1793.48,3688.91,1751.49,-0.0221
mixed,32,8,0.25,4.0,16,8192,4096,16384,7168,3279.27,7645.37,3875.05,0.1365
mixed,32,8,0.25,4.0,32,0,128,512,224,143.199,287.104,184.322,0.2858
mixed,32,8,0.25,4.0,32,0,256,1024,448,242.627,498.114,284.352,0.1633
mixed,32,8,0.25,4.0,32,0,512,2048,896,444.833,886.243,478.239,0.0757
mixed,32,8,0.25,4.0,32,0,1024,4096,1792,783.843,1724.58,868.067,0.0895
mixed,32,8,0.25,4.0,32,0,2048,8192,3584,1500.9,3524.3,1641.12,0.0693
mixed,32,8,0.25,4.0,32,0,4096,16384,7168,3098.83,6926.81,3713.13,0.1605
mixed,32,8,0.25,4.0,32,512,128,512,224,169.696,288.353,188.224,0.1561
mixed,32,8,0.25,4.0,32,512,256,1024,448,249.92,499.873,290.88,0.1639
mixed,32,8,0.25,4.0,32,512,512,2048,896,444.962,885.921,482.914,0.0861
mixed,32,8,0.25,4.0,32,512,1024,4096,1792,782.307,1718.92,874.37,0.0983
mixed,32,8,0.25,4.0,32,512,2048,8192,3584,1497,3530.89,1643.81,0.0722
mixed,32,8,0.25,4.0,32,512,4096,16384,7168,3111.15,6949.56,3764.81,0.1703
mixed,32,8,0.25,4.0,32,1024,128,512,224,201.568,316.353,223.169,0.1882
mixed,32,8,0.25,4.0,32,1024,256,1024,448,282.21,501.855,296.162,0.0635
mixed,32,8,0.25,4.0,32,1024,512,2048,896,452.738,886.081,486.466,0.0778
mixed,32,8,0.25,4.0,32,1024,1024,4096,1792,780.898,1726.72,884.578,0.1096
mixed,32,8,0.25,4.0,32,1024,2048,8192,3584,1499.11,3529.23,1646.63,0.0727
mixed,32,8,0.25,4.0,32,1024,4096,16384,7168,3107.62,6954.36,3712.65,0.1573
mixed,32,8,0.25,4.0,32,2048,128,512,224,265.152,380.607,296.321,0.27
mixed,32,8,0.25,4.0,32,2048,256,1024,448,345.313,551.587,366.688,0.1036
mixed,32,8,0.25,4.0,32,2048,512,2048,896,510.561,894.306,502.53,-0.0209
mixed,32,8,0.25,4.0,32,2048,1024,4096,1792,801.922,1722.56,892.93,0.0989
mixed,32,8,0.25,4.0,32,2048,2048,8192,3584,1501.12,3559.4,1659.85,0.0771
mixed,32,8,0.25,4.0,32,2048,4096,16384,7168,3105.83,6966.88,3576.01,0.1218
mixed,32,8,0.25,4.0,32,4096,128,512,224,389.696,506.56,418.944,0.2503
mixed,32,8,0.25,4.0,32,4096,256,1024,448,471.876,675.936,495.587,0.1162
mixed,32,8,0.25,4.0,32,4096,512,2048,896,639.426,1010.85,641.504,0.0056
mixed,32,8,0.25,4.0,32,4096,1024,4096,1792,924.193,1785.76,921.282,-0.0034
mixed,32,8,0.25,4.0,32,4096,2048,8192,3584,1555.98,3652.75,1675.24,0.0569
mixed,32,8,0.25,4.0,32,4096,4096,16384,7168,3180.94,7478.23,3857.1,0.1573
mixed,32,8,0.25,4.0,32,8192,128,512,224,635.297,753.603,664.676,0.2483
mixed,32,8,0.25,4.0,32,8192,256,1024,448,715.329,926.593,739.907,0.1163
mixed,32,8,0.25,4.0,32,8192,512,2048,896,883.395,1256.87,891.395,0.0214
mixed,32,8,0.25,4.0,32,8192,1024,4096,1792,1172.48,2011.49,1184.04,0.0138
mixed,32,8,0.25,4.0,32,8192,2048,8192,3584,1796.96,3681.07,1758.21,-0.0206
mixed,32,8,0.25,4.0,32,8192,4096,16384,7168,3271.01,7644.38,3912.81,0.1468
mixed,32,8,0.25,4.0,64,0,128,512,224,143.617,289.088,184.19,0.2789
mixed,32,8,0.25,4.0,64,0,256,1024,448,244.001,503.137,285.442,0.1599
mixed,32,8,0.25,4.0,64,0,512,2048,896,447.617,898.688,480.962,0.0739
mixed,32,8,0.25,4.0,64,0,1024,4096,1792,792.705,1732.71,872.964,0.0854
mixed,32,8,0.25,4.0,64,0,2048,8192,3584,1503.59,3534.76,1645.67,0.0699
mixed,32,8,0.25,4.0,64,0,4096,16384,7168,3112.24,6937.15,3705.1,0.155
mixed,32,8,0.25,4.0,64,512,128,512,224,169.697,290.561,188.736,0.1575
mixed,32,8,0.25,4.0,64,512,256,1024,448,252.383,502.625,290.657,0.1529
mixed,32,8,0.25,4.0,64,512,512,2048,896,446.369,898.019,484.195,0.0838
mixed,32,8,0.25,4.0,64,512,1024,4096,1792,791.552,1732.48,875.363,0.0891
mixed,32,8,0.25,4.0,64,512,2048,8192,3584,1499.97,3544.75,1647.97,0.0724
mixed,32,8,0.25,4.0,64,512,4096,16384,7168,3113.77,6953.37,3740.2,0.1632
mixed,32,8,0.25,4.0,64,1024,128,512,224,203.105,318.945,223.299,0.1743
mixed,32,8,0.25,4.0,64,1024,256,1024,448,283.617,502.946,297.343,0.0626
mixed,32,8,0.25,4.0,64,1024,512,2048,896,455.168,897.411,488.32,0.075
mixed,32,8,0.25,4.0,64,1024,1024,4096,1792,793.763,1730.34,886.273,0.0988
mixed,32,8,0.25,4.0,64,1024,2048,8192,3584,1503.56,3550.54,1650.63,0.0718
mixed,32,8,0.25,4.0,64,1024,4096,16384,7168,3132.49,6951.29,3736.82,0.1583
mixed,32,8,0.25,4.0,64,2048,128,512,224,267.393,382.05,297.6,0.2635
mixed,32,8,0.25,4.0,64,2048,256,1024,448,347.329,551.329,367.072,0.0968
mixed,32,8,0.25,4.0,64,2048,512,2048,896,513.345,908.225,503.232,-0.0256
mixed,32,8,0.25,4.0,64,2048,1024,4096,1792,816.321,1729.25,895.329,0.0865
mixed,32,8,0.25,4.0,64,2048,2048,8192,3584,1507.46,3555.82,1663.97,0.0764
mixed,32,8,0.25,4.0,64,2048,4096,16384,7168,3121.55,7009.94,3590.03,0.1205
mixed,32,8,0.25,4.0,64,4096,128,512,224,391.201,508.513,420.003,0.2455
mixed,32,8,0.25,4.0,64,4096,256,1024,448,474.528,676.865,497.314,0.1126
mixed,32,8,0.25,4.0,64,4096,512,2048,896,637.441,1016.96,642.786,0.0141
mixed,32,8,0.25,4.0,64,4096,1024,4096,1792,930.243,1791.91,922.917,-0.0085
mixed,32,8,0.25,4.0,64,4096,2048,8192,3584,1560.45,3657.84,1683.27,0.0586
mixed,32,8,0.25,4.0,64,4096,4096,16384,7168,3183.88,7525.85,3788.33,0.1392
mixed,32,8,0.25,4.0,64,8192,128,512,224,635.906,754.018,667.683,0.269
mixed,32,8,0.25,4.0,64,8192,256,1024,448,719.331,929.92,742.113,0.1082
mixed,32,8,0.25,4.0,64,8192,512,2048,896,884.417,1265.67,892.484,0.0212
mixed,32,8,0.25,4.0,64,8192,1024,4096,1792,1178.95,2012.39,1184,0.0061
mixed,32,8,0.25,4.0,64,8192,2048,8192,3584,1801.76,3694.38,1757.83,-0.0232
mixed,32,8,0.25,4.0,64,8192,4096,16384,7168,3294.09,7651.51,3917,0.143
mixed,32,8,0.25,4.0,128,0,128,512,224,151.456,293.633,193.377,0.2949
mixed,32,8,0.25,4.0,128,0,256,1024,448,250.465,503.522,295.648,0.1785
mixed,32,8,0.25,4.0,128,0,512,2048,896,450.848,901.729,491.489,0.0901
mixed,32,8,0.25,4.0,128,0,1024,4096,1792,794.979,1733.12,880.61,0.0913
mixed,32,8,0.25,4.0,128,0,2048,8192,3584,1508.1,3555.34,1661.7,0.075
mixed,32,8,0.25,4.0,128,0,4096,16384,7168,3120.27,6959.23,3736.2,0.1604
mixed,32,8,0.25,4.0,128,512,128,512,224,179.842,294.401,207.872,0.2447
mixed,32,8,0.25,4.0,128,512,256,1024,448,260.321,496.739,307.136,0.198
mixed,32,8,0.25,4.0,128,512,512,2048,896,447.138,897.795,494.339,0.1047
mixed,32,8,0.25,4.0,128,512,1024,4096,1792,791.618,1728.93,891.268,0.1063
mixed,32,8,0.25,4.0,128,512,2048,8192,3584,1500.42,3544.08,1661.38,0.0788
mixed,32,8,0.25,4.0,128,512,4096,16384,7168,3132.78,6944.82,3737.93,0.1587
mixed,32,8,0.25,4.0,128,1024,128,512,224,224.833,331.777,245.727,0.1954
mixed,32,8,0.25,4.0,128,1024,256,1024,448,293.377,498.659,316.77,0.114
mixed,32,8,0.25,4.0,128,1024,512,2048,896,457.73,896.161,519.551,0.141
mixed,32,8,0.25,4.0,128,1024,1024,4096,1792,790.018,1717.83,903.81,0.1226
mixed,32,8,0.25,4.0,128,1024,2048,8192,3584,1500.26,3551.05,1666.15,0.0809
mixed,32,8,0.25,4.0,128,1024,4096,16384,7168,3119.21,6955.28,3703.66,0.1524
mixed,32,8,0.25,4.0,128,2048,128,512,224,292.767,427.041,320.256,0.2047
mixed,32,8,0.25,4.0,128,2048,256,1024,448,386.113,574.752,394.017,0.0419
mixed,32,8,0.25,4.0,128,2048,512,2048,896,529.025,899.97,538.691,0.0261
mixed,32,8,0.25,4.0,128,2048,1024,4096,1792,817.635,1713.64,933.507,0.1293
mixed,32,8,0.25,4.0,128,2048,2048,8192,3584,1506.5,3553.91,1691.37,0.0903
mixed,32,8,0.25,4.0,128,2048,4096,16384,7168,3137.9,7000.83,3562.83,0.11
mixed,32,8,0.25,4.0,128,4096,128,512,224,417.666,556.991,451.074,0.2398
mixed,32,8,0.25,4.0,128,4096,256,1024,448,514.144,747.651,537.44,0.0998
mixed,32,8,0.25,4.0,128,4096,512,2048,896,699.042,1038.53,686.147,-0.038
mixed,32,8,0.25,4.0,128,4096,1024,4096,1792,946.082,1766.98,952.226,0.0075
mixed,32,8,0.25,4.0,128,4096,2048,8192,3584,1545.16,3604.62,1772.97,0.1106
mixed,32,8,0.25,4.0,128,4096,4096,16384,7168,3081.9,7906.62,3899.69,0.1695
mixed,32,8,0.25,4.0,128,8192,128,512,224,664.324,805.441,696.706,0.2295
mixed,32,8,0.25,4.0,128,8192,256,1024,448,760.898,1001.89,785.057,0.1002
mixed,32,8,0.25,4.0,128,8192,512,2048,896,953.026,1398.24,956.002,0.0067
mixed,32,8,0.25,4.0,128,8192,1024,4096,1792,1293.86,1983.88,1260.93,-0.0477
mixed,32,8,0.25,4.0,128,8192,2048,8192,3584,1828.58,3586.76,1806.95,-0.0123
mixed,32,8,0.25,4.0,128,8192,4096,16384,7168,3206.15,8051.03,3988.39,0.1615
mixed,32,8,0.25,4.0,256,0,128,512,224,173.474,312.162,215.423,0.3025
mixed,32,8,0.25,4.0,256,0,256,1024,448,270.112,507.809,315.071,0.1891
mixed,32,8,0.25,4.0,256,0,512,2048,896,461.601,914.624,509.186,0.105
mixed,32,8,0.25,4.0,256,0,1024,4096,1792,808.931,1742.98,901.314,0.0989
mixed,32,8,0.25,4.0,256,0,2048,8192,3584,1518.4,3564.01,1672.29,0.0752
mixed,32,8,0.25,4.0,256,0,4096,16384,7168,3134.22,6984.63,3765.01,0.1638
mixed,32,8,0.25,4.0,256,512,128,512,224,220.992,342.241,242.723,0.1792
mixed,32,8,0.25,4.0,256,512,256,1024,448,303.074,535.169,338.754,0.1537
mixed,32,8,0.25,4.0,256,512,512,2048,896,491.105,922.019,539.906,0.1132
mixed,32,8,0.25,4.0,256,512,1024,4096,1792,820.674,1729.73,924.993,0.1148
mixed,32,8,0.25,4.0,256,512,2048,8192,3584,1514.09,3581.32,1692.58,0.0863
mixed,32,8,0.25,4.0,256,512,4096,16384,7168,3140.94,6960.92,3728.91,0.1539
mixed,32,8,0.25,4.0,256,1024,128,512,224,267.97,386.305,290.048,0.1866
mixed,32,8,0.25,4.0,256,1024,256,1024,448,348.449,572.994,363.49,0.067
mixed,32,8,0.25,4.0,256,1024,512,2048,896,516.032,943.874,547.488,0.0735
mixed,32,8,0.25,4.0,256,1024,1024,4096,1792,852.675,1723.88,949.281,0.1109
mixed,32,8,0.25,4.0,256,1024,2048,8192,3584,1518.95,3586.41,1724.81,0.0996
mixed,32,8,0.25,4.0,256,1024,4096,16384,7168,3154.35,6988.95,3693.16,0.1405
mixed,32,8,0.25,4.0,256,2048,128,512,224,357.406,484.704,382.593,0.1979
mixed,32,8,0.25,4.0,256,2048,256,1024,448,446.527,647.329,459.744,0.0658
mixed,32,8,0.25,4.0,256,2048,512,2048,896,604.833,1037.6,601.284,-0.0082
mixed,32,8,0.25,4.0,256,2048,1024,4096,1792,920.194,1748.04,985.411,0.0788
mixed,32,8,0.25,4.0,256,2048,2048,8192,3584,1580.55,3609.58,1788,0.1022
mixed,32,8,0.25,4.0,256,2048,4096,16384,7168,3181.39,7245.5,3540.49,0.0884
mixed,32,8,0.25,4.0,256,4096,128,512,224,509.89,666.625,553.025,0.2752
mixed,32,8,0.25,4.0,256,4096,256,1024,448,616.706,839.042,637.954,0.0956
mixed,32,8,0.25,4.0,256,4096,512,2048,896,789.44,1175.62,783.265,-0.016
mixed,32,8,0.25,4.0,256,4096,1024,4096,1792,1090.5,1986.41,1070.79,-0.022
mixed,32,8,0.25,4.0,256,4096,2048,8192,3584,1734.4,3850.73,1846.95,0.0532
mixed,32,8,0.25,4.0,256,4096,4096,16384,7168,3335.37,9182.49,4071.82,0.126
mixed,32,8,0.25,4.0,256,8192,128,512,224,759.233,960.737,805.856,0.2314
mixed,32,8,0.25,4.0,256,8192,256,1024,448,898.659,1182.08,926.786,0.0992
mixed,32,8,0.25,4.0,256,8192,512,2048,896,1138.72,1556.99,1144.39,0.0135
mixed,32,8,0.25,4.0,256,8192,1024,4096,1792,1459.08,2245.89,1439.59,-0.0248
mixed,32,8,0.25,4.0,256,8192,2048,8192,3584,2056.33,4044.91,2016.3,-0.0201
mixed,32,8,0.25,4.0,256,8192,4096,16384,7168,3581.07,9157.73,3949.99,0.0662
mixed,32,8,0.25,4.0,512,0,128,512,224,233.602,365.377,265.921,0.2453
mixed,32,8,0.25,4.0,512,0,256,1024,448,323.296,558.529,366.113,0.182
mixed,32,8,0.25,4.0,512,0,512,2048,896,512.32,945.027,559.649,0.1094
mixed,32,8,0.25,4.0,512,0,1024,4096,1792,847.298,1746.18,948.579,0.1127
mixed,32,8,0.25,4.0,512,0,2048,8192,3584,1533.51,3605.39,1715.14,0.0877
mixed,32,8,0.25,4.0,512,0,4096,16384,7168,3172.68,7002.2,3775.02,0.1573
mixed,32,8,0.25,4.0,512,512,128,512,224,302.785,420.161,325.057,0.1897
mixed,32,8,0.25,4.0,512,512,256,1024,448,383.458,596.291,406.081,0.1063
mixed,32,8,0.25,4.0,512,512,512,2048,896,546.145,985.185,602.21,0.1277
mixed,32,8,0.25,4.0,512,512,1024,4096,1792,885.793,1770.5,990.467,0.1183
mixed,32,8,0.25,4.0,512,512,2048,8192,3584,1566.24,3622.64,1767.3,0.0978
mixed,32,8,0.25,4.0,512,512,4096,16384,7168,3189.48,7032.73,3643.75,0.1182
mixed,32,8,0.25,4.0,512,1024,128,512,224,366.977,485.952,392.002,0.2103
mixed,32,8,0.25,4.0,512,1024,256,1024,448,449.473,643.04,464.32,0.0767
mixed,32,8,0.25,4.0,512,1024,512,2048,896,606.531,1027.49,643.554,0.0879
mixed,32,8,0.25,4.0,512,1024,1024,4096,1792,924.003,1802.31,1031.52,0.1224
mixed,32,8,0.25,4.0,512,1024,2048,8192,3584,1605.45,3626.96,1802.92,0.0977
mixed,32,8,0.25,4.0,512,1024,4096,16384,7168,3194.73,7104.7,3580.87,0.0988
mixed,32,8,0.25,4.0,512,2048,128,512,224,492.321,614.465,518.69,0.2159
mixed,32,8,0.25,4.0,512,2048,256,1024,448,578.338,774.242,590.241,0.0608
mixed,32,8,0.25,4.0,512,2048,512,2048,896,733.985,1091.46,734.913,0.0026
mixed,32,8,0.25,4.0,512,2048,1024,4096,1792,1012.45,1878.63,1116.64,0.1203
mixed,32,8,0.25,4.0,512,2048,2048,8192,3584,1694.66,3659.05,1892.17,0.1005
mixed,32,8,0.25,4.0,512,2048,4096,16384,7168,3217.9,7332.38,3531.98,0.0763
mixed,32,8,0.25,4.0,512,4096,128,512,224,723.458,860.642,759.329,0.2615
mixed,32,8,0.25,4.0,512,4096,256,1024,448,815.49,1039.72,842.081,0.1186
mixed,32,8,0.25,4.0,512,4096,512,2048,896,987.681,1348.32,992.098,0.0122
mixed,32,8,0.25,4.0,512,4096,1024,4096,1792,1267.07,1987.3,1283.14,0.0223
mixed,32,8,0.25,4.0,512,4096,2048,8192,3584,1834.15,4272.11,2062.15,0.0935
mixed,32,8,0.25,4.0,512,4096,4096,16384,7168,3456.04,10888.6,3904.97,0.0604
mixed,32,8,0.25,4.0,512,8192,128,512,224,1208.39,1324.07,1221.28,0.1114
mixed,32,8,0.25,4.0,512,8192,256,1024,448,1281.57,1512.61,1303.71,0.0958
mixed,32,8,0.25,4.0,512,8192,512,2048,896,1463.17,1885.61,1471.14,0.0189
mixed,32,8,0.25,4.0,512,8192,1024,4096,1792,1769.73,2499.27,1784.84,0.0207
mixed,32,8,0.25,4.0,512,8192,2048,8192,3584,2345.7,3975.21,2356.55,0.0067
mixed,32,8,0.25,4.0,512,8192,4096,16384,7168,3618.39,9848.39,4209.29,0.0948
mixed,32,8,0.25,4.0,1024,0,128,512,224,388.033,505.377,410.691,0.1931
mixed,32,8,0.25,4.0,1024,0,256,1024,448,468.866,688.642,492.098,0.1057
mixed,32,8,0.25,4.0,1024,0,512,2048,896,640.002,1081.92,691.874,0.1174
mixed,32,8,0.25,4.0,1024,0,1024,4096,1792,981.06,1871.81,1087.68,0.1197
mixed,32,8,0.25,4.0,1024,0,2048,8192,3584,1668.84,3689.36,1862.31,0.0958
mixed,32,8,0.25,4.0,1024,0,4096,16384,7168,3259.72,7144.44,3688.2,0.1103
mixed,32,8,0.25,4.0,1024,512,128,512,224,496.292,615.33,518.017,0.1825
mixed,32,8,0.25,4.0,1024,512,256,1024,448,578.53,775.424,596.963,0.0936
mixed,32,8,0.25,4.0,1024,512,512,2048,896,736.451,1160.61,773.25,0.0868
mixed,32,8,0.25,4.0,1024,512,1024,4096,1792,1062.12,1949.64,1167.36,0.1186
mixed,32,8,0.25,4.0,1024,512,2048,8192,3584,1750.95,3700.84,1943.17,0.0986
mixed,32,8,0.25,4.0,1024,512,4096,16384,7168,3268.17,7281.53,3699.02,0.1074
mixed,32,8,0.25,4.0,1024,1024,128,512,224,597.922,718.977,623.651,0.2125
mixed,32,8,0.25,4.0,1024,1024,256,1024,448,680.77,885.252,697.151,0.0801
mixed,32,8,0.25,4.0,1024,1024,512,2048,896,844.321,1242.76,853.124,0.0221
mixed,32,8,0.25,4.0,1024,1024,1024,4096,1792,1143.94,2030.53,1251.97,0.1218
mixed,32,8,0.25,4.0,1024,1024,2048,8192,3584,1839.68,3771.53,2032.39,0.0998
mixed,32,8,0.25,4.0,1024,1024,4096,16384,7168,3296.74,7672.6,3710.73,0.0946
mixed,32,8,0.25,4.0,1024,2048,128,512,224,800,923.971,827.011,0.2179
mixed,32,8,0.25,4.0,1024,2048,256,1024,448,889.091,1095.97,903.973,0.0719
mixed,32,8,0.25,4.0,1024,2048,512,2048,896,1054.24,1423.87,1051.9,-0.0063
mixed,32,8,0.25,4.0,1024,2048,1024,4096,1792,1336.74,2184.8,1410.24,0.0867
mixed,32,8,0.25,4.0,1024,2048,2048,8192,3584,1982.31,4018.68,2201.38,0.1076
mixed,32,8,0.25,4.0,1024,2048,4096,16384,7168,3557.8,8853.08,3830.47,0.0515
mixed,32,8,0.25,4.0,1024,4096,128,512,224,1182.34,1330.85,1219.85,0.2526
mixed,32,8,0.25,4.0,1024,4096,256,1024,448,1287.3,1500.99,1306.85,0.0915
mixed,32,8,0.25,4.0,1024,4096,512,2048,896,1459.72,1848.39,1453.1,-0.017
mixed,32,8,0.25,4.0,1024,4096,1024,4096,1792,1760.23,2543.82,1749.57,-0.0136
mixed,32,8,0.25,4.0,1024,4096,2048,8192,3584,2332.3,4641.94,2517.86,0.0803
mixed,32,8,0.25,4.0,1024,4096,4096,16384,7168,3732.24,12469.3,4266.32,0.0611
mixed,32,8,0.25,4.0,1024,8192,128,512,224,1918.95,2091.23,1953.41,0.2
mixed,32,8,0.25,4.0,1024,8192,256,1024,448,2032.52,2307.88,2058.21,0.0933
mixed,32,8,0.25,4.0,1024,8192,512,2048,896,2255.59,2666.44,2270.18,0.0355
mixed,32,8,0.25,4.0,1024,8192,1024,4096,1792,2588.17,3356.17,2567.3,-0.0272
mixed,32,8,0.25,4.0,1024,8192,2048,8192,3584,3180.33,4987.41,3157.45,-0.0127
mixed,32,8,0.25,4.0,1024,8192,4096,16384,7168,4467.89,10351.8,4855.92,0.0659
mixed,32,8,0.25,4.0,2048,0,128,512,224,816.388,934.403,842.338,0.2199
mixed,32,8,0.25,4.0,2048,0,256,1024,448,900.099,1101.06,912.996,0.0642
mixed,32,8,0.25,4.0,2048,0,512,2048,896,1063.46,1466.89,1074.21,0.0267
mixed,32,8,0.25,4.0,2048,0,1024,4096,1792,1371.04,2249.7,1475.65,0.1191
mixed,32,8,0.25,4.0,2048,0,2048,8192,3584,2044.04,3950.61,2258.76,0.1126
mixed,32,8,0.25,4.0,2048,0,4096,16384,7168,3593.87,8501.82,3891.47,0.0606
mixed,32,8,0.25,4.0,2048,512,128,512,224,1003.59,1124.32,1027.46,0.1977
mixed,32,8,0.25,4.0,2048,512,256,1024,448,1083.43,1292.68,1101.6,0.0869
mixed,32,8,0.25,4.0,2048,512,512,2048,896,1247.56,1635.11,1249.54,0.0051
mixed,32,8,0.25,4.0,2048,512,1024,4096,1792,1540.29,2403.3,1637.32,0.1124
mixed,32,8,0.25,4.0,2048,512,2048,8192,3584,2208.81,4181.55,2431.05,0.1127
mixed,32,8,0.25,4.0,2048,512,4096,16384,7168,3776.65,8935.97,4050.25,0.053
mixed,32,8,0.25,4.0,2048,1024,128,512,224,1186.02,1306.79,1208.03,0.1823
mixed,32,8,0.25,4.0,2048,1024,256,1024,448,1273.98,1480.71,1292.32,0.0887
mixed,32,8,0.25,4.0,2048,1024,512,2048,896,1441.99,1801.99,1437.06,-0.0137
mixed,32,8,0.25,4.0,2048,1024,1024,4096,1792,1729.03,2566.31,1804.13,0.0897
mixed,32,8,0.25,4.0,2048,1024,2048,8192,3584,2377.48,4290.29,2593.83,0.1131
mixed,32,8,0.25,4.0,2048,1024,4096,16384,7168,3893.61,10536.3,4199.21,0.046
mixed,32,8,0.25,4.0,2048,2048,128,512,224,1553.96,1672.39,1577.03,0.1948
mixed,32,8,0.25,4.0,2048,2048,256,1024,448,1638.37,1845.16,1653.29,0.0721
mixed,32,8,0.25,4.0,2048,2048,512,2048,896,1801.6,2184.77,1802.88,0.0033
mixed,32,8,0.25,4.0,2048,2048,1024,4096,1792,2101.45,2912.55,2120.39,0.0234
mixed,32,8,0.25,4.0,2048,2048,2048,8192,3584,2708.78,4536.78,2931.82,0.122
mixed,32,8,0.25,4.0,2048,2048,4096,16384,7168,4186.45,13545.6,4564.78,0.0404
mixed,32,8,0.25,4.0,2048,4096,128,512,224,2276.87,2402.18,2296.01,0.1527
mixed,32,8,0.25,4.0,2048,4096,256,1024,448,2357.48,2577.16,2373.86,0.0746
mixed,32,8,0.25,4.0,2048,4096,512,2048,896,2529.16,2921.19,2532.42,0.0083
mixed,32,8,0.25,4.0,2048,4096,1024,4096,1792,2838.34,3585.1,2830.25,-0.0108
mixed,32,8,0.25,4.0,2048,4096,2048,8192,3584,3420.39,5208.43,3560.3,0.0782
mixed,32,8,0.25,4.0,2048,4096,4096,16384,7168,4845.52,15295.9,5224.11,0.0362
mixed,32,8,0.25,4.0,2048,8192,128,512,224,3738.45,3849.26,3759.95,0.194
mixed,32,8,0.25,4.0,2048,8192,256,1024,448,3810.35,4026.83,3831.88,0.0995
mixed,32,8,0.25,4.0,2048,8192,512,2048,896,3985.87,4379.02,3975.43,-0.0265
mixed,32,8,0.25,4.0,2048,8192,1024,4096,1792,4303.27,5045.65,4300.11,-0.0043
mixed,32,8,0.25,4.0,2048,8192,2048,8192,3584,4890.73,6439.06,4873.45,-0.0112
mixed,32,8,0.25,4.0,2048,8192,4096,16384,7168,6096.83,9898.89,6485.23,0.1022
pure,32,16,0.5,4.0,0,0,128,512,320,119.168,189.825,131.614,0.1761
pure,32,16,0.5,4.0,0,0,256,1024,640,236.641,356.097,236.703,0.0005
pure,32,16,0.5,4.0,0,0,512,2048,1280,428.418,636.355,427.392,-0.0049
pure,32,16,0.5,4.0,0,0,1024,4096,2560,764.29,1166.88,762.659,-0.0041
pure,32,16,0.5,4.0,0,0,2048,8192,5120,1436.1,2224.42,1421.22,-0.0189
pure,32,16,0.5,4.0,0,0,4096,16384,10240,2755.43,4325.23,2735.98,-0.0124
mixed,32,16,0.5,4.0,16,0,128,512,320,191.489,287.233,214.944,0.245
mixed,32,16,0.5,4.0,16,0,256,1024,640,343.776,499.202,350.56,0.0436
mixed,32,16,0.5,4.0,16,0,512,2048,1280,594.914,884,606.434,0.0398
mixed,32,16,0.5,4.0,16,0,1024,4096,2560,1090.72,1722.5,1125.06,0.0544
mixed,32,16,0.5,4.0,16,0,2048,8192,5120,2224.52,3535.05,2159.34,-0.0497
mixed,32,16,0.5,4.0,16,0,4096,16384,10240,4391.12,6925.18,5578.45,0.4685
mixed,32,16,0.5,4.0,16,512,128,512,320,207.839,288.992,226.655,0.2319
mixed,32,16,0.5,4.0,16,512,256,1024,640,341.089,498.051,355.68,0.093
mixed,32,16,0.5,4.0,16,512,512,2048,1280,594.146,885.41,614.114,0.0686
mixed,32,16,0.5,4.0,16,512,1024,4096,2560,1091.84,1727.59,1129.57,0.0593
mixed,32,16,0.5,4.0,16,512,2048,8192,5120,2235.59,3538.86,2153.22,-0.0632
mixed,32,16,0.5,4.0,16,512,4096,16384,10240,4378.73,6944.5,5687.64,0.5101
mixed,32,16,0.5,4.0,16,1024,128,512,320,240.673,315.679,258.368,0.2359
mixed,32,16,0.5,4.0,16,1024,256,1024,640,359.328,501.856,359.874,0.0038
mixed,32,16,0.5,4.0,16,1024,512,2048,1280,593.634,886.499,620.481,0.0917
mixed,32,16,0.5,4.0,16,1024,1024,4096,2560,1090.43,1727.27,1134.76,0.0696
mixed,32,16,0.5,4.0,16,1024,2048,8192,5120,2234.09,3537,2161.64,-0.0556
mixed,32,16,0.5,4.0,16,1024,4096,16384,10240,4385.55,6954.01,5782.64,0.5439
mixed,32,16,0.5,4.0,16,2048,128,512,320,304.546,380.928,325.026,0.2681
